customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3021-VLNRJ,0,0,0,1,50,1,0,1,1,0,1,1,1,0,1,1,1,70.8,3478.15,0
6907-FLBER,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,54.3,54.3,0
5982-PSMKW,0,0,1,1,23,1,1,1,1,1,1,1,1,1,2,1,1,91.1,2198.3,0
1676-MQAOA,1,0,0,0,72,1,0,1,1,1,1,1,1,0,2,1,1,75.1,5336.35,0
0734-OXWBT,1,0,0,1,3,1,0,1,0,0,0,1,1,1,0,0,0,70.7,225.65,0
7349-ALMUX,1,0,0,0,37,1,0,1,1,1,1,1,0,0,2,0,1,65.6,2313.8,0
6502-KUGLL,0,0,1,1,14,1,0,1,1,1,0,1,0,0,0,0,1,59.45,780.85,0
2282-YGNOR,0,0,0,0,29,1,0,1,1,0,1,1,0,0,1,0,1,58.0,1734.5,0
6854-EXGSF,0,0,0,0,8,1,1,1,1,1,1,0,0,0,0,1,1,65.5,573.15,0
3589-PPVKW,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,0,44.4,348.15,0
6261-LHRTG,0,0,0,0,26,1,0,1,0,1,1,0,0,0,0,1,1,54.75,1406.9,0
7841-FCRQD,0,0,1,0,33,1,0,1,0,1,0,1,0,0,1,1,1,53.75,1857.3,0
7753-USQYQ,1,0,0,0,55,1,0,1,0,1,0,1,0,1,1,1,0,64.2,3627.3,0
2851-STERV,1,1,0,0,35,1,0,1,0,0,1,1,1,1,1,1,0,73.0,2471.25,0
4560-WQAQW,0,0,0,0,59,1,1,1,1,0,0,1,0,1,1,0,1,68.7,4070.95,0
2027-DNKIV,1,0,1,1,37,1,0,1,1,0,1,1,0,0,1,1,0,58.75,2203.1,0
2885-HIJDH,1,0,1,1,69,1,1,1,1,0,1,1,1,1,2,0,1,86.9,6194.1,0
5424-RLQLC,1,0,0,0,10,1,0,1,0,1,0,0,1,0,0,1,0,59.65,638.95,0
6682-QJDGB,1,0,0,1,40,1,0,1,1,1,0,0,0,0,0,1,0,55.25,2139.2,1
6507-DTJZV,1,0,0,1,13,1,0,1,0,0,0,0,1,1,0,0,1,66.4,831.75,0
9530-EHPOH,1,0,0,0,11,1,1,1,0,0,1,0,0,0,0,0,0,53.75,608,1
2725-IWWBA,1,0,1,1,46,1,0,1,1,0,1,1,0,0,1,0,0,56.9,2560.1,0
6574-MCOEH,0,0,1,1,33,1,1,1,0,0,1,1,1,1,1,1,0,79.15,2531.4,0
7399-QHBJS,0,0,1,1,72,1,1,1,1,1,0,1,0,0,2,0,1,66.75,4760.3,0
0997-YTLNY,0,0,0,1,19,1,0,1,0,0,0,1,0,0,0,0,0,48.8,953.65,0
9479-HYNYL,0,0,1,0,71,1,0,1,0,1,1,1,1,1,2,1,1,80.7,5705.05,0
9700-ISPUP,0,0,1,1,10,1,0,1,0,1,0,1,0,1,0,1,0,65.5,616.9,0
9027-TMATR,0,0,1,0,43,1,0,1,1,0,1,1,1,1,2,1,0,78.8,3460.3,0
9110-HSGTV,0,0,0,0,69,1,0,1,1,0,1,1,1,1,2,1,1,82.45,5555.3,0
6171-ZTVYB,1,0,1,0,43,1,1,1,1,1,0,1,0,0,0,0,1,66.25,2907.35,0
9564-KCLHR,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,51.25,51.25,1
2082-CEFLT,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.6,45.6,1
1213-NGCUN,0,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,1,49.65,267.35,1
2498-XLDZR,0,0,1,1,32,1,0,1,1,1,1,1,0,1,2,0,0,73.6,2316.85,0
5338-YHWYT,1,0,0,1,37,1,0,1,1,1,0,1,0,0,2,0,1,61.45,2302.35,0
8731-WBBMB,0,0,1,0,26,1,0,1,0,1,1,1,1,1,0,0,1,81.9,2078.55,0
7901-IIDQV,1,0,0,0,24,1,1,1,0,0,0,1,0,0,1,0,1,54.6,1242.25,0
0334-ZFJSR,0,0,1,0,55,1,1,1,1,1,0,1,0,0,1,1,1,66.05,3462.1,0
4565-EVZMJ,0,0,0,0,47,1,0,1,1,1,0,1,0,0,1,1,0,58.9,2813.05,0
6705-LNMDD,1,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,50.0,1003.05,0
5032-USPKF,0,0,0,0,38,1,1,1,1,1,1,0,1,1,1,0,1,84.1,3187.65,0
3521-SYVOR,0,0,0,0,37,1,0,1,0,0,0,0,1,1,0,1,0,64.75,2345.2,1
6283-GITPX,1,0,0,1,71,1,0,1,1,1,1,1,1,0,2,1,1,76.9,5522.7,0
0771-CHWSK,1,0,0,0,66,1,1,1,1,1,1,0,0,1,2,1,1,74.6,4798.4,0
1172-VIYBP,1,0,1,1,53,1,1,1,1,1,0,0,0,1,2,0,1,69.7,3686.05,0
8992-OBVDG,1,0,0,0,21,1,0,1,0,0,1,0,0,1,0,0,0,61.65,1393.6,0
8232-CTLKO,0,0,1,1,66,1,0,1,1,0,0,0,1,0,2,1,0,59.75,3996.8,0
9227-YBAXE,0,0,1,1,65,1,1,1,1,1,0,1,1,1,2,1,1,82.5,5215.1,0
9637-EIHEQ,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,50.8,50.8,1
8313-KTIHG,1,0,0,0,4,1,0,1,0,0,0,1,1,0,0,1,0,61.3,249.4,0
5320-BRKGK,0,0,1,1,58,1,1,1,1,0,1,1,1,0,2,0,0,75.8,4415.75,0
3137-LUPIX,0,0,0,0,4,1,1,1,0,0,0,1,1,0,0,1,0,64.4,253,0
6143-JQKEA,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,1,45.8,436.2,0
0292-WEGCH,0,0,1,1,54,1,1,1,0,1,1,1,1,1,0,1,0,86.2,4524.05,0
9786-YWNHU,0,0,1,1,63,1,0,1,1,1,1,1,0,0,2,0,0,63.55,4014.2,0
1310-QRITU,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,1,0,50.3,913.3,0
9715-SBVSU,1,0,1,1,14,1,0,1,1,1,0,0,0,1,2,1,1,61.4,815.55,0
3563-SVYLG,1,0,1,1,68,1,0,1,1,1,1,1,0,0,2,0,1,62.65,4375.8,0
8630-QSGXK,1,0,1,0,51,1,1,1,0,0,0,1,1,1,2,1,1,75.2,3901.25,0
9488-FVZCC,0,0,1,1,72,1,1,1,1,1,1,1,0,1,2,1,1,79.5,5661.7,0
6331-LWDTQ,1,0,0,0,10,1,1,1,0,0,0,0,1,1,0,1,1,72.15,794.25,1
1597-FZREH,0,0,0,0,2,1,0,1,0,0,1,1,1,1,0,0,0,76.4,160.8,1
7246-ZGQDF,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,54.5,54.5,0
7000-WCEVQ,0,1,0,0,20,1,1,1,0,0,0,0,0,1,0,1,0,61.6,1174.35,1
4456-RHSNB,0,0,1,1,19,1,0,1,0,0,1,0,0,0,0,1,1,49.6,962.9,0
3512-IZIKN,0,0,1,0,70,1,1,1,1,0,1,1,0,0,2,0,1,65.3,4759.75,1
7109-MFBYV,1,0,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,45.45,1233.15,0
8660-BUETV,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,44.75,148.05,0
3026-ATZYV,0,0,1,1,37,1,0,1,1,1,0,0,1,1,1,0,1,75.1,2658.8,0
4012-YCFAI,1,0,1,0,60,1,0,1,1,1,0,1,0,0,2,1,0,61.35,3766.2,0
9496-IVVRP,0,0,1,1,11,1,0,1,1,0,0,0,0,0,0,0,1,51.0,581.7,0
2207-OBZNX,1,0,0,0,7,1,0,1,1,0,0,0,0,0,0,1,0,51.0,354.05,1
1221-GHZEP,0,0,0,0,62,1,0,1,1,0,0,1,0,1,2,1,0,65.1,3846.75,0
9289-LBQVU,1,0,1,0,64,1,1,1,0,1,0,1,0,1,1,1,0,70.15,4480.7,0
6142-VSJQO,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,44.35,44.35,1
6933-FHBZC,0,0,0,0,26,1,0,1,0,1,1,0,0,0,1,1,0,56.05,1553.2,0
4277-UDIEF,1,0,1,1,24,1,1,1,1,0,0,1,1,1,0,0,1,81.0,1923.85,0
1208-NBVFH,1,0,1,1,20,1,0,1,0,0,1,0,0,0,0,1,0,49.6,939.8,0
1114-CENIM,1,0,0,1,54,1,1,1,0,1,0,0,0,0,0,1,1,55.0,3092.65,1
2725-TTRIQ,0,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,1,84.2,5986.55,0
2275-RBYQS,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.4,45.4,0
6289-CPNLD,1,0,1,1,33,1,0,1,0,0,1,1,1,1,1,1,0,73.9,2405.05,1
7794-JASDG,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,50.75,50.75,0
7609-YBPXG,1,0,0,0,54,1,1,1,1,0,1,1,1,1,2,0,1,87.1,4735.2,0
2676-OXPPQ,1,0,0,0,6,1,0,1,1,1,0,0,0,0,0,1,1,55.7,335.65,0
3703-TTEPD,1,0,0,0,21,1,0,1,1,0,1,0,1,0,0,0,1,65.35,1424.4,0
1976-CFOCS,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,46.0,46,1
7139-JZFVG,1,0,1,1,60,1,0,1,1,1,1,0,0,0,2,0,1,60.5,3694.45,0
5753-QQWPW,0,0,0,0,28,1,0,1,1,1,0,1,0,0,1,1,0,59.9,1654.7,0
1809-DMJHQ,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,0,46.0,221.7,1
6586-MYGKD,1,0,1,0,70,1,1,1,1,0,0,1,1,1,2,1,1,76.95,5289.8,0
3173-NVMPX,0,0,1,1,9,1,1,1,0,1,0,0,0,0,0,1,0,55.3,501.2,0
0623-GDISB,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,48.45,48.45,0
6923-EFPNL,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1,51.75,201.1,1
2043-WVTQJ,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,55.7,55.7,0
3863-QSTYI,1,0,0,0,59,1,0,1,0,0,1,1,1,0,0,1,0,64.65,3735.45,0
1716-LSAMB,1,0,1,1,45,1,0,1,1,0,0,1,0,0,2,0,1,54.65,2553.7,0
9127-QRZMH,1,0,1,0,44,1,0,1,1,1,0,1,0,0,1,1,1,59.85,2603.95,0
2404-JIBFC,0,0,1,1,55,1,1,1,1,0,1,1,1,1,2,1,1,85.1,4657.95,0
2990-OGYTD,0,0,1,0,67,1,1,1,0,1,1,1,1,1,2,0,1,86.15,5883.85,0
6629-CZTTH,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.7,55.7,1
3057-VJJQE,1,0,0,0,35,1,1,1,1,0,0,0,0,0,2,0,0,55.25,1924.1,0
2302-OUZXB,1,0,1,0,72,1,1,1,0,1,1,0,1,1,2,0,1,82.15,5784.3,0
9107-UKCKY,1,0,1,0,61,1,1,1,0,1,1,0,1,1,1,1,0,79.8,4914.8,0
4654-ULTTN,1,0,1,0,70,1,1,1,1,0,1,1,0,1,2,1,1,74.8,5315.8,0
1492-KGETH,1,0,1,1,70,1,1,1,1,1,1,1,0,1,1,0,1,78.35,5445.95,0
4929-BSTRX,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,53.55,53.55,1
1660-HSOOQ,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,49.65,49.65,1
7253-UVNDW,0,0,0,0,46,1,0,1,0,0,1,1,0,0,2,0,1,54.35,2460.15,1
4508-OEBEY,1,0,1,0,31,1,0,1,1,1,1,1,0,1,1,1,1,75.5,2424.45,0
9152-AMKAK,1,0,0,0,6,1,0,1,1,0,1,1,1,1,2,1,0,80.25,493.4,0
1794-HBQTJ,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,48.6,48.6,1
8049-WJCLQ,1,0,1,1,10,1,0,1,0,0,1,0,1,0,0,0,0,60.2,563.5,0
6586-PSJOX,1,0,0,1,15,1,0,1,0,0,1,1,0,0,1,0,1,55.2,864.55,0
9705-ZJBCG,0,0,1,1,13,1,0,1,1,0,0,1,0,0,1,0,1,54.15,701.05,0
9670-BPNXF,0,0,0,0,45,1,0,1,1,1,0,1,0,0,1,1,1,62.55,2796.45,0
3913-FCUUW,0,0,1,1,72,1,1,1,1,1,1,1,0,0,2,1,1,70.45,5165.7,0
9555-SAHUZ,0,0,1,1,38,1,0,1,1,1,0,0,0,0,0,0,0,54.5,2076.05,0
9115-YQHGA,1,0,0,0,40,1,0,1,0,0,0,1,0,0,0,1,0,51.1,2092.9,0
2458-EOMRE,0,0,0,0,11,1,0,1,1,0,1,0,0,1,0,0,1,64.05,733.95,0
2087-QAREY,0,0,1,0,22,1,0,1,0,1,1,0,0,0,0,1,0,54.7,1178.75,0
4942-VZZOM,1,0,1,0,64,1,1,1,1,0,0,0,1,0,1,1,1,66.15,4392.5,0
7502-BNYGS,0,0,1,0,46,1,0,1,0,1,0,0,1,1,0,1,1,69.1,3168,0
6047-SUHPR,1,0,1,1,39,1,0,1,1,1,1,0,0,0,1,0,0,59.8,2343.85,0
9752-ZNQUT,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,48.6,48.6,0
7312-XSBAT,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,49.75,49.75,0
0674-GCDXG,1,0,0,0,63,1,1,1,1,0,1,1,0,1,2,1,1,71.9,4479.2,0
1121-QSIVB,0,0,0,1,44,1,1,1,0,1,0,0,1,1,1,1,0,77.55,3471.1,0
5915-DGNVC,0,0,1,0,49,1,1,1,1,1,1,0,0,1,1,0,0,71.8,3472.05,0
4797-AXPXK,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,60.0,60,1
2522-WLNSF,0,1,1,0,34,1,0,1,0,0,1,1,1,0,1,0,1,64.2,2106.3,0
3948-FVVRP,1,0,1,1,9,1,0,1,0,1,0,1,0,0,0,0,0,54.8,452.8,0
5327-XOKKY,1,1,1,0,72,1,1,1,0,0,1,0,1,1,2,1,1,73.45,5329,0
0983-TATYJ,0,0,1,0,33,1,0,1,0,0,0,1,0,0,1,1,0,51.45,1758.9,0
0156-FVPTA,1,0,1,0,22,1,0,1,1,0,0,1,0,0,0,1,0,54.2,1152.7,1
6476-YHMGA,0,0,1,1,15,1,0,1,0,1,1,1,1,1,0,0,1,76.5,1155.6,0
4537-DKTAL,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,45.55,84.4,0
8050-DVOJX,1,1,0,0,49,1,1,1,1,1,1,1,0,1,2,0,1,81.35,4060.9,0
8903-XEBGX,1,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,0,55.3,108.65,0
6064-ZATLR,0,0,0,0,27,1,0,1,1,1,0,0,0,0,2,0,1,52.85,1498.65,0
4072-IPYLT,0,0,1,1,36,1,0,1,1,0,0,0,0,0,0,0,1,51.05,1815,0
6408-WHTEF,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,0,89.4,6376.55,0
7989-VCQOH,1,0,1,1,18,1,0,1,1,0,1,1,1,1,0,0,0,83.25,1611.15,0
1371-WEPDS,1,1,1,0,40,1,0,1,0,0,0,0,0,1,1,0,0,55.8,2283.3,0
9730-DRTMJ,1,0,1,0,32,1,1,1,1,0,0,1,1,0,1,1,1,72.8,2333.05,0
1183-CANVH,0,0,1,0,23,1,0,1,0,0,0,1,1,0,1,0,1,60.0,1347.15,0
1972-XMUWV,0,0,1,0,65,1,0,1,0,0,0,1,1,0,2,1,1,59.8,3808.2,0
6252-DFGTK,0,0,1,0,37,1,1,1,1,0,1,1,0,0,1,0,1,68.1,2479.25,0
8645-KOMJQ,1,0,1,1,69,1,1,1,0,1,1,1,1,1,2,1,1,81.95,5601.4,0
0289-IVARM,0,0,0,0,35,1,0,1,1,1,1,0,0,0,0,0,0,60.55,1982.6,0
9761-XUJWD,1,0,0,0,5,1,0,1,0,1,0,1,0,1,0,1,1,65.6,339.9,0
4291-TPNFG,1,0,1,0,72,1,1,1,1,1,1,1,0,1,2,1,1,82.3,5980.55,0
6087-YPWHO,1,0,1,0,72,1,1,1,1,1,1,1,0,0,2,0,0,68.15,4808.7,0
8661-BOYNW,0,0,1,0,72,1,1,1,1,0,1,1,1,1,2,1,1,84.4,6096.45,0
3873-NFTGI,1,0,0,0,14,1,1,1,0,1,0,0,0,0,0,1,1,55.5,767.55,0
3570-YUEKJ,0,0,0,0,42,1,0,1,0,1,0,0,0,0,0,1,0,49.55,2077.95,0
1697-NVVGY,1,1,1,0,19,1,0,1,1,0,1,0,1,0,0,0,1,66.4,1286.05,0
6754-LZUKA,1,0,1,0,61,1,1,1,0,1,1,0,1,1,2,0,1,80.9,4932.5,0
0374-IOEGQ,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,44.6,122.7,0
4361-JEIVL,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,44.4,44.4,1
1752-OZXFY,1,0,1,0,60,1,0,1,1,0,0,0,1,0,1,1,0,59.8,3561.15,0
5321-NTRKC,1,0,1,1,66,1,1,1,0,1,1,0,1,1,2,0,1,79.85,5234.95,0
9822-BIIGN,1,0,1,1,53,1,1,1,1,0,0,1,0,1,0,0,0,71.85,3827.9,0
1534-OULXE,0,0,1,1,61,1,0,1,1,0,0,0,0,0,1,1,1,49.7,2961.4,0
2971-SGAFL,0,0,0,0,13,1,1,1,1,0,1,0,1,1,0,1,0,78.75,995.35,0
7876-BEUTG,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,1,0,48.8,720.1,0
2338-BQEZT,0,0,0,0,55,1,0,1,1,0,0,0,0,0,0,1,1,50.55,2832.75,0
9873-MNDKV,0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,1,0,44.65,472.25,0
2194-IIQOF,0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,1,89.3,6388.65,0
9214-EKVXR,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.0,44,0
0733-VUNUW,1,0,0,0,24,1,1,1,1,0,0,0,0,0,0,1,1,55.65,1400.55,1
2296-DKZFP,0,0,1,0,65,1,0,1,1,1,1,0,0,1,2,0,1,71.0,4386.2,0
6603-YRDCJ,1,0,1,0,33,1,0,1,1,1,0,1,0,0,2,1,0,61.05,2018.4,0
3229-USWAR,0,0,0,0,34,1,0,1,1,0,1,1,1,1,1,1,1,79.95,2727.3,0
4316-XCSLJ,1,0,0,1,17,1,0,1,1,0,0,0,0,0,0,1,0,50.3,846.8,0
0383-CLDDA,0,0,0,0,69,1,1,1,1,0,1,1,1,1,2,1,1,85.35,5897.4,0
2709-UQGNP,1,0,0,0,10,1,0,1,1,0,0,0,0,0,0,1,0,51.65,524.5,0
8033-ATFAS,0,0,1,1,39,1,0,1,0,0,1,0,1,0,0,1,0,59.85,2341.5,0
7054-ENNGU,0,0,1,0,9,1,0,1,0,1,0,0,0,0,0,0,0,50.85,466.6,0
0082-LDZUE,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,44.3,44.3,0
0856-NAOES,1,0,0,0,6,1,0,1,0,0,1,0,1,0,0,0,0,60.9,414.1,0
3099-OONVS,1,0,1,1,25,1,0,1,1,0,0,1,0,0,0,0,0,54.3,1296.8,0
6625-IUTTT,1,0,0,0,67,1,0,1,1,0,1,0,0,1,2,0,1,65.55,4361.55,0
0068-FIGTF,0,0,0,0,27,1,0,1,0,1,1,1,1,1,1,0,0,78.2,2078.95,0
1840-BIUOG,1,0,0,0,20,1,1,1,0,1,0,1,1,0,1,1,0,68.7,1416.2,0
1356-MKYSK,1,0,0,0,6,1,0,1,1,0,1,1,1,1,0,0,1,78.65,483.3,0
2931-FSOHN,1,1,0,0,13,1,0,1,0,1,0,0,1,0,0,1,0,59.9,788.35,0
5995-OIGLP,1,0,0,0,12,1,0,1,1,0,0,1,0,0,0,0,0,56.65,654.85,1
6261-RCVNS,0,0,0,0,42,1,0,1,1,1,1,1,0,1,1,0,1,73.9,3160.55,1
6888-SBYAI,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,50.7,50.7,0
7169-YWAMK,1,0,1,1,72,1,0,1,1,1,0,1,1,0,2,0,1,68.4,4855.35,0
6859-RKMZJ,1,0,1,0,11,1,0,1,0,0,0,0,1,0,0,1,1,55.05,608.15,0
7163-OCEQI,1,0,1,1,22,1,1,1,0,0,1,1,1,1,1,1,0,78.65,1663.75,0
9782-LGXMC,0,0,1,1,49,1,0,1,1,0,1,1,0,0,0,0,1,61.75,3024.15,0
5975-BAICR,1,0,1,1,36,1,0,1,1,0,1,0,0,1,1,1,1,63.7,2188.5,0
9033-EOXWV,0,0,0,0,12,1,1,1,0,0,0,1,1,1,1,0,0,74.05,872.65,1
1324-NLTJE,0,1,0,0,15,1,1,1,0,0,0,1,0,0,0,0,1,55.0,757.1,1
7049-GKVZY,0,0,0,0,17,1,0,1,1,1,0,1,1,1,1,0,1,79.85,1387.35,0
3585-YNADK,0,0,1,0,57,1,1,1,0,1,1,1,1,0,1,0,1,74.6,4368.95,0
0687-ZVTHB,1,0,1,1,65,1,1,1,1,1,1,0,0,1,1,0,1,72.45,4653.85,1
3779-OSWCF,0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,1,93.2,6506.15,0
3915-ODIYG,1,1,0,0,60,1,1,1,1,1,0,0,0,1,1,1,0,71.75,4374.55,0
4482-FTFFX,1,0,0,0,5,1,0,1,0,0,1,1,0,0,0,0,0,56.15,291.45,0
0440-MOGPM,0,0,0,0,41,1,1,1,0,1,1,0,1,1,1,1,0,80.55,3263.9,0
2887-JPYLU,0,0,0,1,41,1,0,1,0,0,0,0,0,0,0,0,1,45.2,1841.9,0
0708-LGSMF,1,0,1,0,13,1,1,1,1,0,0,0,0,1,0,1,0,65.85,902.25,0
2516-XSJKX,0,0,1,1,41,1,0,1,1,1,0,1,1,1,2,0,0,78.45,3126.45,0
6599-SFQVE,0,0,0,0,6,1,0,1,0,0,0,0,0,1,0,1,0,55.0,340.4,0
8331-ZXFOE,0,0,0,0,58,1,1,1,1,1,1,1,0,0,1,1,1,71.1,4299.2,0
4003-FUSHP,1,0,0,0,19,1,0,1,0,0,0,1,1,0,0,1,1,61.55,1093.2,0
0356-ERHVT,1,0,1,0,11,1,0,1,0,0,0,0,0,0,0,1,1,45.9,521.9,0
3920-HIHMQ,0,0,0,1,26,1,1,1,0,0,0,0,0,0,0,1,0,49.5,1265.65,0
3945-GFWQL,0,0,0,1,12,1,0,1,0,0,0,0,0,0,0,1,0,44.55,480.6,1
8097-OMULG,1,0,1,1,59,1,0,1,0,1,1,1,1,1,1,0,1,76.75,4541.9,0
6013-BHCAW,1,0,1,1,61,1,1,1,0,0,1,1,1,1,2,1,1,81.0,4976.15,0
5081-NWSUP,0,0,0,0,10,1,0,1,0,1,0,1,0,1,1,0,0,64.9,685.55,0
2580-ATZSQ,0,0,1,1,65,1,0,1,1,1,1,0,0,0,1,0,1,61.35,3874.1,0
9691-HKOVS,0,0,1,0,55,1,1,1,1,1,1,1,1,1,1,1,0,90.15,4916.95,0
9881-VCZEP,0,0,1,0,25,1,1,1,0,1,0,0,0,0,0,0,0,54.1,1373,0
8757-TFHHJ,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,49.8,49.8,0
8364-TRMMK,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,0,50.65,151.3,1
0916-KNFAJ,1,0,1,0,61,1,1,1,1,0,1,0,0,1,2,1,0,69.9,4226.7,0
3063-QFSZL,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.4,55.4,1
9114-DPSIA,1,0,1,1,72,1,1,1,1,1,1,1,0,1,2,0,1,81.0,5750,0
4700-UBQMV,1,0,1,1,21,1,1,1,1,0,0,0,1,1,1,1,1,75.9,1549.75,0
9795-NREXC,0,0,1,0,64,1,1,1,1,0,1,1,1,1,2,1,1,85.0,5484.4,0
5493-SDRDQ,1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,1,0,55.1,113.35,1
8654-DHAOW,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,54.15,101.65,0
5438-QMDDL,0,0,1,0,19,1,0,1,0,1,0,0,0,1,0,1,0,59.8,1130.85,0
4226-KKDON,1,0,0,0,8,1,0,1,0,1,0,1,1,0,0,1,0,66.65,520.95,0
7445-WMRBW,0,0,0,0,48,1,1,1,0,1,1,1,1,0,1,1,1,73.85,3581.4,0
0080-EMYVY,0,0,0,0,14,1,0,1,0,1,0,0,0,0,1,0,1,51.45,727.85,0
6218-KNUBD,1,0,0,0,6,1,0,1,0,1,0,0,1,0,0,0,0,59.45,357.6,0
7153-CHRBV,0,0,1,1,57,1,0,1,1,0,1,1,0,0,1,1,0,59.3,3274.35,0
5614-DNZCE,0,0,0,0,58,1,0,1,1,1,1,1,0,0,2,1,1,64.9,3795.45,0
3258-SANFR,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,44.7,276.5,0
0870-VEMYL,0,0,0,0,5,1,0,1,1,0,0,1,0,0,0,0,1,53.85,259.8,1
3982-XWFZQ,0,0,1,0,42,1,1,1,0,0,0,0,0,0,0,1,0,50.25,2203.65,1
8990-YOZLV,0,0,0,0,69,1,1,1,1,1,0,1,0,0,2,1,0,66.9,4577.9,0
0725-CXOTM,0,0,0,0,36,1,1,1,1,0,1,1,1,1,1,1,1,89.65,3348.1,0
7779-ORAEL,1,1,1,0,45,1,1,1,1,0,1,1,0,1,2,0,1,75.15,3480.35,0
4847-QNOKA,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.9,44.9,1
1260-TTRXI,1,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,0,54.3,195.3,1
2925-VDZHY,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,1,88.7,6501.35,0
3413-CSSTH,1,0,0,0,41,1,1,1,0,0,1,0,0,0,0,1,1,55.7,2237.55,0
4718-WXBGI,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,1,91.95,6614.9,0
8495-PRWFH,0,1,0,0,42,1,1,1,0,0,1,0,0,0,0,0,0,55.65,2421.75,0
1585-MQSSU,1,0,0,0,17,1,0,1,0,0,0,1,0,0,0,0,0,51.5,900.5,1
8559-CIZFV,1,0,1,1,21,1,1,1,1,1,0,1,1,0,1,0,0,77.5,1625,1
0909-SELIE,1,0,1,0,61,1,1,1,1,1,1,1,0,1,2,1,1,80.8,4860.85,0
1042-HFUCW,0,0,0,1,25,1,0,1,0,1,0,1,0,0,1,1,1,54.75,1266.35,0
7162-WPHPM,1,0,1,1,58,1,1,1,1,1,1,1,0,0,2,0,1,71.6,4230.25,0
2842-JTCCU,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,46.05,80.35,1
8597-CTXVJ,1,0,0,1,70,1,1,1,1,1,0,1,0,0,1,0,1,64.95,4551.5,0
6631-HMANX,1,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,1,85.45,6227.5,0
8878-HMWBV,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,49.15,169.05,1
3544-FBCAS,0,0,1,1,72,1,1,1,1,1,1,0,1,1,2,1,1,83.6,5959.3,0
4759-PXTAN,0,0,1,0,59,1,1,1,0,1,0,1,1,1,1,1,0,80.1,4693.2,0
